pheno_name	heritability	experimental	residuals	ratio_test_p	residuals_norm_p	het_test_p
Family_CPla-3_termite_group	13	8	79	0.377165912930038	0.0218611338958549	0.780002208687996
Family_4572-13	0	15	85	1	0.621783257036851	0.943368727148798
Family_Rhodothermaceae	19	55	26	0.000340138216710116	0.00143496017898477	0.701618886987849
Family_Methylacidiphilaceae	13	19	68	0.254006602833325	4.15622707449251e-07	0.341517298807986
Family_Bacteriovoracaceae	12	53	35	0.0473559026260441	0.000608088362932703	0.799673785595481
Family_Silvanigrellaceae	2	27	71	1	0.000236391924969559	0.96589855281155
Family_Nannocystaceae	36	36	28	9.13501056490788e-08	0.816549880590234	0.951235779479426
Family_Haliangiaceae	11	62	27	0.020124109792148	0.130871207301589	0.79618603280489
Family_Myxococcaceae	18	24	58	0.0819544323844345	0.348409272541575	0.648119429987005
Family_Vulgatibacteraceae	36	28	36	3.09868266996999e-06	6.33489601172362e-06	0.328201944666887
Family_Anaeromyxobacteraceae	0	12	88	1	0.00153413189677998	0.802085137375673
Family_BIrii41	7	65	28	0.14598152660525	0.000298111636136541	0.959592940401588
Family_Sandaracinaceae	2	37	61	1	3.42082929885225e-08	0.873414836162631
Family_Polyangiaceae	28	35	37	0.000930684692113015	0.000267210330261785	0.795179173546164
Family_Phaselicystidaceae	0	2	98	1	0.635373481353402	0.994378929609627
Family_Spirochaetaceae	3	71	26	0.657409241350797	0.141277173571634	0.975294899927683
Family_Desulfovibrionaceae	3	31	66	1	1.70842647321999e-07	0.429238166533627
Family_Leptospiraceae	20	38	42	0.00423622728316749	0.118437703139335	0.80852605708657
Family_Gemmatimonadaceae	22	54	24	1.28783093179009e-05	0.272292603847915	0.955873081716889
Family_Fibrobacteraceae	14	31	55	0.111236151789565	0.97763094229909	0.989208715219557
Family_BBMC-4	0	6	94	1	4.96205704127947e-17	0.65690043381341
Family_Vicinamibacteraceae	4	51	45	0.715783892857035	0.00661243437960666	0.618062331368921
Family_Steroidobacteraceae	5	39	56	0.694088157729172	0.0158787369741367	0.981055880911332
Family_211ds20	27	7	66	0.014176265462319	3.50145907718847e-10	0.329920126692277
Family_Pseudohongiellaceae	30	42	28	1.04851213537386e-06	1.2376071667412e-06	0.706845684706052
Family_Alcanivoracaceae	20	25	55	0.0290909907529505	4.21164436117984e-08	0.35001218630504
Family_Acidithiobacillaceae	14	28	58	0.157839421526676	4.31447129486822e-13	0.378750367134343
Family_Unknown_Family	20	44	36	0.00536838824152205	0.152022934266424	0.948471020066583
Family_Diplorickettsiaceae	16	65	19	0.000774821622100083	0.0417281804756579	0.920666335113275
Family_Coxiellaceae	0	22	78	1	0.0585493747772933	0.802237727812325
Family_Pseudomonadaceae	6	18	76	0.760104876260453	5.73529444470156e-06	0.486099095287375
Family_Porticoccaceae	19	22	59	0.27854224837158	3.31083862065306e-05	0.694472148549829
Family_Cellvibrionaceae	18	22	60	0.0722730193969367	0.0292756904429378	0.809876374634023
Family_Alteromonadaceae	12	34	54	0.223710516344224	5.08467548772895e-10	0.471769003700047
Family_Thioalkalispiraceae	0	21	79	1	1.27437444015387e-05	0.7295012911802
Family_Moraxellaceae	0	23	77	1	0.0145298758963478	0.622350561397848
Family_KI89A_clade	13	16	71	0.271072501367499	1.66778131084159e-06	0.749522754327997
Family_Methylococcaceae	3	32	65	0.995830016819153	3.4485446840084e-05	0.763281517928559
Family_Legionellaceae	21	48	31	0.000600087569461677	0.0678740737616236	0.986263021305647
Family_Rhodanobacteraceae	20	38	42	0.0165801643427644	0.559663961791827	0.984166105666432
Family_Xanthomonadaceae	11	47	42	0.137326574529842	4.7738259644178e-08	0.963092168505231
Family_Solimonadaceae	36	19	45	1.80202672585015e-05	0.0163838227284915	0.728909487436823
Family_Acidiferrobacteraceae	0	4	96	1	0.0049600646969921	0.791765413554923
Order_Methylococcales	10	54	36	0.117108696954996	0.133871269236778	0.937971808543802
Order_Chitinophagales	27	55	18	3.00842881102289e-08	0.286740460416426	4.91006548601637e-29
Order_Flavobacteriales	32	19	49	0.00115210761224902	0.018027241245958	0.833762857823479
Order_Sphingobacteriales	33	25	42	3.67416002003227e-05	0.104010695663342	0.952168533207793
Order_Bacteroidales	6	58	36	0.377165912930038	0.00285627851148661	0.99250586250429
Order_Bacteroidetes_VC2.1_Bac22	0	13	87	1	5.26882424306358e-18	0.195088722247496
Order_Cytophagales	8	64	28	0.10184993567125	0.624833420622937	0.993541989346906
Order_SJA-28	6	72	22	0.171756026299245	0.797609062382991	0.974450496349335
Order_Ignavibacteriales	0	28	72	1	1.19344941678831e-06	0.626984006721032
Order_Abditibacteriales	0	33	67	1	0.00400932094120549	0.566152834028566
Order_Lachnospirales	26	16	58	0.016458808465614	0.95566324913201	0.989823240434093
Order_Clostridiales	1	28	71	1	4.35907096393992e-05	0.846922857034819
Order_Oscillospirales	24	42	34	0.000347078617214248	0.669953666249777	0.981968248084853
Order_Symbiobacteriales	16	1	83	0.271072501367499	1.74027056919955e-13	0.101570210642126
Order_Dethiobacterales	0	0	100	1	0.00562265040564801	0.971148585350214
Order_Syntrophomonadales	32	6	62	0.0047935543033712	0.0476462234013187	0.843550153363691
Order_Halanaerobiales	0	3	97	1	2.95044352240049e-18	0.0590986848432735
Order_Thermoanaerobacterales	0	13	87	1	0.357849544245039	0.786642898672107
Order_Bacillales	43	15	42	1.6261750044132e-06	0.0168988092509833	0.451173523993059
Order_Exiguobacterales	10	26	64	0.384103737917453	1.7568951034166e-16	0.129613610363328
Order_Aneurinibacillales	11	59	30	0.0305229742546461	0.0438612591665423	0.378622013892577
Order_Paenibacillales	17	50	33	0.00567006863161215	5.134684105601e-05	0.696105891472284
Order_Brevibacillales	1	23	76	1	4.82336097737325e-09	0.258517033522983
Order_Desulfitobacteriales	0	48	52	1	0.851604924115767	0.767886466597036
Order_Hydrogenispora	30	5	65	0.00717131504873705	0.128341080252796	0.82471621049612
Order_M55-D21	2	8	90	1	1.10638957368541e-10	0.325045465338741
Order_Peptostreptococcales-Tissierellales	0	34	66	1	0.27378553202069	0.811887407458589
Order_Caldicoprobacterales	8	21	71	0.598862365825193	0.825081223353586	0.949538305355196
Order_Desulfitibacterales	0	25	75	1	0.00325820715125339	0.408532057771579
Order_Clostridia_vadinBB60_group	0	62	38	1	5.5771795432682e-05	0.148012280250793
Order_Thermovenabulales	0	16	84	1	0.00580924179667219	0.552560708160036
Order_Eubacteriales	6	38	56	0.543966868539688	0.00231923382856999	0.986454797551114
Order_Thermincolales	3	13	84	1	2.01045007618259e-08	0.80200323422067
Order_SBR1031	6	52	42	0.461989081177157	0.788246031274373	0.97124726539289
Order_Anaerolineales	4	43	53	0.829784117220168	0.741644402852895	0.999465975823258
Order_Caldilineales	10	39	51	0.271451767009086	0.251131964922316	0.236807677950157
Order_SJA-15	17	18	65	0.101033799434023	1.52316669187011e-06	0.394725923838798
Order_Chloroflexales	17	23	60	0.0789865843490547	0.964100603850582	0.784792014624236
Order_Kallotenuales	0	7	93	1	0.000255193327812954	0.740119601515044
Order_Thermomicrobiales	24	66	10	1.39920840636921e-12	0.0361978979000201	0.783842089996302
Order_Ardenticatenales	6	1	93	0.832441149573858	0.000178274758833002	0.684836307954712
Order_Ktedonobacterales	14	35	51	0.0871648710139817	0.000337193088994996	0.704768444126765
Order_Kyrpidiales	0	0	100	1	0.00113421139538927	0.92561127780036
Order_RBG-13-54-9	0	7	93	1	0.000860630462560452	0.771612434643036
Order_SAR202_clade	12	30	58	0.278654840339726	4.11272398688247e-06	0
Order_S085	0	51	49	1	3.84399446412158e-09	0.406303352825596
Order_Pirellulales	15	14	71	0.255389435202139	0.216310023886531	1.58460732996785e-240
Order_Isosphaerales	35	52	13	9.83965678434582e-15	3.79015273307045e-11	0.547501617823916
Order_Gemmatales	10	66	24	0.0173881898584035	0.000339795195456908	0.810485545539647
Order_Planctomycetales	22	23	55	0.0171110348203501	0.525915263570748	9.69020365471253e-106
Order_Thermacetogeniales	0	0	100	1	6.23816776492847e-05	0.953707291730856
Order_Longimicrobiales	6	35	59	0.7187205786926	1.15769637479006e-05	0.471371901187051
Order_Streptosporangiales	24	46	30	5.83941341112771e-05	0.0703234048044115	0.811554941177898
Order_Glycomycetales	11	7	82	0.422348313713124	5.16694333003983e-21	0.0223607732330442
Order_Propionibacteriales	13	21	66	0.307506027731112	4.29091995168909e-07	0.247672778490933
Order_Thermales	4	8	88	1	0.000249215529610897	0.752666033279706
Order_Streptomycetales	9	34	57	0.398791647797543	6.02883740829901e-07	0.583422843805201
Order_Micromonosporales	21	35	44	0.00940044353401813	0.00019924125273433	0.60726214810051
Order_Corynebacteriales	31	9	60	0.00442832987484634	8.95785527711279e-05	0.886973370157934
Order_Pseudonocardiales	15	45	40	0.0351587367028975	0.000808383080432721	0.381236518361371
Order_PeM15	13	2	85	0.384103737917453	0.214653656535344	0.953391865164894
Order_Frankiales	10	47	43	0.154971974797805	0.290467468781498	0.73609055951732
Order_Micrococcales	61	2	37	5.90997159895788e-10	2.63096969126528e-05	0.759058846138854
Order_Microtrichales	43	35	22	7.84000988102445e-11	9.66463185285632e-14	0.304009386434778
Order_Euzebyales	20	20	60	0.0837496595139295	7.40120443039026e-05	0.833947707982893
Order_IMCC26256	19	43	38	0.00673352484986422	0.0386177871603972	0.597685459935811
Order_Actinomarinales	55	8	37	6.04213360081493e-09	4.28394248441514e-06	0.560828586384058
Order_Gaiellales	29	26	45	0.000973076678652865	0.00753423050484473	0.457310171183486
Order_Solirubrobacterales	48	0	52	2.22467851537654e-05	4.21142852569104e-07	0.255805344762013
Order_Vampirovibrionales	10	42	48	0.229929437105007	2.69598873510145e-10	0.0845908942882348
Order_Gastranaerophilales	11	41	48	0.160916326773264	0.347260537910972	0.969615372496474
Order_Obscuribacterales	3	11	86	1	0.000273410998213508	0.759436608391083
Order_Izemoplasmatales	3	15	82	1	0.00249543712192518	0.61478160953018
Order_OPB41	2	20	78	1	0.131085337757978	0.838538703354426
Order_Blastocatellales	7	52	41	0.306082564491797	0.107479993971638	0.976813556661715
Order_Pyrinomonadales	6	3	91	0.808433451334417	0.030671075686929	0.644305497221072
Order_Kapabacteriales	0	60	40	1	0.000514372699947141	0.718496744246494
Order_Fimbriimonadales	28	0	72	0.0143261554109339	0.00192100928997356	0.757966568224976
Order_Chlamydiales	11	48	41	0.141976726436029	0.315691125481966	0.991013856828864
Order_Burkholderiales	17	65	18	2.99789220010247e-05	0.00997967185485715	0.772436540754895
Order_Babeliales	10	43	47	0.183090030043532	0.923619222493832	0.917882414256537
Order_Sumerlaeales	14	43	43	0.127616206348515	0.118910998773029	0.694716535621508
Order_Thermoactinomycetales	44	4	52	2.53307804780613e-05	0.234682269541723	0.984683321298501
Order_Caldalkalibacillales	6	7	87	0.854895822149281	3.84478564580194e-09	0.244125653536527
Order_Thermaerobacterales	11	12	77	0.446667080739363	7.54040158223417e-05	0.6902590471316
Order_Haloplasmatales	2	21	77	1	0.00123338064094554	0.793412432225827
Order_Alicyclobacillales	0	25	75	1	0.00685983038637308	0.939200185827791
Order_Limnochordales	22	16	62	0.0365091850485377	2.72511073303784e-11	0.265313469426889
Order_Bryobacterales	0	15	85	1	0.342153771905964	0.948443218355345
Order_Paludibaculum	9	28	63	0.474174326056151	0.0235033773092056	0.986891609112652
Order_AKIW659	0	2	98	1	0.00439366896373172	0.960176051305203
Order_Solibacterales	18	52	30	0.000777567971869309	0.00034682407433596	0.785891911412985
Order_PAUC26f	17	43	40	0.0234186432753162	0.0350438119235071	0.962308958982949
Order_Christensenellales	0	61	39	1	2.21552487601992e-07	0.586412098606726
Order_Gracilibacteraceae	1	27	72	1	1.12887660961982e-06	0.800358651301913
Order_Peptococcales	41	16	43	4.03464435092982e-06	0.203628330408906	0.718623167066426
Order_Desulfotomaculales	0	62	38	1	1.045025781905e-06	0.787049607251389
Order_Veillonellales-Selenomonadales	0	8	92	1	0.000541277230936157	0.910101301396989
Order_Proteinivoracales	0	5	95	1	0.014662348472334	0.99301865964681
Order_Methanosarciniales	9	64	27	0.0560951745520748	1.89737297902032e-14	0.347359346100502
Order_Nitrososphaerales	0	46	54	1	0.000464579078708992	0.747221138427921
Order_Methanomicrobiales	17	78	5	3.75873268250722e-17	0.0183112176195735	0.81629231157376
Order_Methanocellales	1	13	86	1	0.0717137743770593	1.56201769131476e-58
Order_Methanomassiliicoccales	5	7	88	0.961272716518408	0.128289469556981	0.981764061751621
Order_Methanobacteriales	9	55	36	0.146525644606854	0.777341657820908	0.986004685361225
Order_Thermoanaerobaculales	11	50	39	0.0775811875466394	0.705846706541936	0.872752770097231
Order_Subgroup_7	11	45	44	0.120719258824076	0.167374454568815	0.589271780085566
Order_Rhizobiales	23	47	30	0.00124243929249797	0.18171879532718	0
Order_Caulobacterales	1	51	48	1	0.0648497856979642	0.0261127473522343
Order_Rhodobacterales	24	16	60	0.017676945892815	3.34442146234943e-07	0.629803475259901
Order_Sneathiellales	0	42	58	1	8.10989900781493e-06	0.880612690694981
Order_Parvibaculales	0	12	88	1	1.35895046091006e-05	0.70350298012751
Order_Sphingomonadales	0	70	30	1	0.56698126207221	0.303188062835221
Order_Micropepsales	11	48	41	0.123115257927409	0.572201310020353	0.811663390046654
Order_Ferrovibrionales	13	50	37	0.0414708824836835	0.754367519325942	0.850022994570919
Order_Tistrellales	8	35	57	0.518939878978263	1.63645105406169e-08	2.31175439237304e-07
Order_Reyranellales	7	66	27	0.104304778527301	0.00176790466835802	0.895874045992817
Order_Holosporales	1	8	91	1	0.00957978459686401	0.625084243572973
Order_Caedibacterales	5	72	23	0.199218478084592	1.07628298731039e-06	0.888769300833232
Order_Kiloniellales	1	16	83	1	0.530756168650093	0.674175218128122
Order_Zavarziniales	20	14	66	0.0471443507234467	0.000516927055988439	0.78491244291095
Order_Acetobacterales	18	35	47	0.0247643223446311	0.286761231670128	0.876919653715708
Order_Bdellovibrionales	13	28	59	0.243714907632037	2.22067599082085e-05	0
Order_Oligoflexales	0	42	58	1	0.00149088104703465	0.551467276568406
Order_Paracaedibacterales	5	60	35	0.41623194480684	0.4198567488242	0.929252066978494
Order_Rhodospirillales	18	20	62	0.111638964452214	4.30215829727289e-05	0.864708506563311
Order_Micavibrionales	17	11	72	0.196462478196615	0.108836733615686	0.995458011938279
Order_Rickettsiales	0	26	74	1	0.00455770056092285	0.983430378270017
Order_Thalassobaculales	0	25	75	1	0.000702405494106428	7.93308146571528e-05
Order_Azospirillales	5	0	95	0.900553935277687	0.497358342498121	0.927069540606329
Order_Dongiales	8	41	51	0.454858080238269	0.888801784109949	0.967429936494313
Order_Deinococcales	2	32	66	1	7.10006107345449e-06	0.522780179167459
Order_Geobacterales	1	24	75	1	7.23341671865588e-07	0.986874620376008
Order_FFCH16767	0	2	98	1	0.0999165664411404	0.947791853968083
Order_Syntrophobacterales	19	6	75	0.117793835547395	9.60740914107468e-17	0.0360617366353894
Order_Hydrogenedentiales	6	58	36	0.390594659567889	1.47305444582353e-05	0.586548070118304
Order_Opitutales	14	57	29	0.00430872333890968	0.425409105735982	0.889986963288646
Order_Chthoniobacterales	20	34	46	0.00893651228597006	0.119981043407522	0.896122613347521
Order_Pedosphaerales	22	30	48	0.0059225211808357	0.364808324816531	0.82630578886093
Order_Verrucomicrobiales	8	58	34	0.164009262841699	0.568921690626074	0.876013259203388
Order_Candidatus_Magasanikbacteria	25	26	49	0.00710668183092241	0.0946976876903501	0.820284692724882
Order_Acholeplasmatales	25	42	33	9.96446934858241e-05	0.834116954127145	0.970303451225014
Order_Candidatus_Peribacteria	17	6	77	0.168734673433612	0.000188079984275889	0.607885124741031
Order_Candidatus_Azambacteria	16	19	65	0.155244841213653	1.33631982585911e-08	0.146485067346852
Order_Candidatus_Campbellbacteria	32	24	44	8.19359853440492e-05	0.360613605523011	0.858386836735036
Order_Phycisphaerales	10	42	48	0.26597019255569	0.000865289588254483	0.650811654863189
Order_Tepidisphaerales	4	16	80	0.964436319906596	1.28836244416383e-07	0.719229614049358
Order_Pla1_lineage	7	6	87	0.768773826783775	0.11708667525969	0.700732603938535
Order_MSBL9	0	15	85	1	0.533715565454824	0.932248569605144
Order_Rhodothermales	19	55	26	0.000373222840576397	0.00345075100791203	0.741942267068588
Order_Methylacidiphilales	13	18	69	0.240394008218206	8.90993013945543e-08	0.349685962445996
Order_0319-6G20	26	17	57	0.00842043632562138	0.0253796475945006	2.88450174471903e-313
Order_Bacteriovoracales	12	52	36	0.0635514632404746	0.000674208859209799	0.803308977251577
Order_Silvanigrellales	2	29	69	1	0.000188485931502864	0.887448569390712
Order_Nannocystales	34	37	29	3.93822132636393e-07	0.830373995318367	0.953199641700737
Order_Haliangiales	10	63	27	0.0326670903388568	0.160392834811644	0.825651320377322
Order_Blfdi19	32	14	54	0.00152092401257747	1.34464137590913e-13	0.0666209042732348
Order_Myxococcales	44	14	42	3.30374815031618e-06	7.93907354147337e-05	0.579932172176447
Order_Polyangiales	4	58	38	0.618749311678924	2.8781020272449e-05	0.991178783566221
Order_mle1-27	13	56	31	0.0231921443548341	0.0773538507948179	0.783856696735499
Order_Spirochaetales	3	70	27	0.689921849837444	0.0925089038500872	0.997581850003858
Order_Desulfovibrionales	3	32	65	1	3.96063504620649e-08	0.443525510888605
Order_PB19	11	0	89	0.499621481553595	5.88698270313014e-05	0.601930122567898
Order_Dadabacteriales	0	13	87	1	0.0640896673228705	0.868947055141783
Order_Leptospirales	21	36	43	0.00390408958957254	0.039755779189069	0.813169611419907
Order_Gemmatimonadales	22	52	26	3.59449726878405e-05	0.445971961102188	0.973540972753589
Order_Fibrobacterales	2	20	78	1	5.02953417124039e-05	0.868497005471875
Order_Vicinamibacterales	5	59	36	0.524567999851531	0.507755935233824	0.375467535239039
Order_Steroidobacterales	5	42	53	0.644243479333167	0.0583369413791563	0.981306400327215
Order_PLTA13	7	5	88	0.81428118396728	0.639321417401277	0.816617669343538
Order_WN-HWB-116	1	4	95	1	5.79300816371748e-08	0.568711319623386
Order_Acidithiobacillales	14	28	58	0.167495441604624	2.47374201437521e-13	0.343534323431024
Order_R7C24	9	61	30	0.0722730193969367	0.981940610745872	0.982153142750302
Order_Gammaproteobacteria_Incertae_Sedis	22	41	37	0.00343931033209262	0.219634976820891	0.945832995483818
Order_Diplorickettsiales	16	65	19	0.000596501803562712	0.0617852175925934	0.926448902792766
Order_Coxiellales	0	21	79	1	0.0326299665573391	0.770748105496099
Order_CCD24	40	38	22	3.47073331298189e-11	0.00111199395957389	0.903225995906777
Order_EPR3968-O8a-Bc78	0	11	89	1	2.14871090866467e-07	0.340689730573829
Order_Pseudomonadales	3	18	79	1	0.00010577733483629	0.745924748560297
Order_Enterobacterales	0	37	63	1	0.0715344696017826	0.402967227506282
Order_Ectothiorhodospirales	0	22	78	1	1.26357383529199e-05	0.73308025922884
Order_11-24	24	43	33	0.000600087569461677	0.175704179952862	0.877658855933755
Order_Legionellales	21	50	29	0.000202697128160846	0.141506654714458	0.97467772106812
Order_Xanthomonadales	0	63	37	1	5.88117176959907e-05	0.657585525368152
Order_Salinisphaerales	37	18	45	1.58870174258883e-05	0.0111144842097478	0.739960103324687
